asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0F32WPLSH,"""None""","""2026-02-16""",618.1,49.08,15,2028,1,0.066667,0.0794,12.59,0.0074,3.27,1,618.1,1,,,,,0,,0,0,0,19,,,618.1,0,,0,0
B0F32WPLSH,"""None""","""2026-02-22""",665.71,50.81,16,2676,1,0.0625,0.0763,13.1,0.006,3.18,1,665.71,1,,,,,0,,0,0,0,20,,,665.71,0,,0,0
B0FGVKSHX2,"""None""","""2026-02-01""",760.95,124.66,25,7639,1,0.04,0.1638,6.1,0.0033,4.99,1,760.95,1,,,,,0,,0,0,0,26,,,760.95,0,,0,0
B0DG2XYMR5,"""None""","""2026-02-04""",456.19,8.68,3,799,1,0.333333,0.019,52.56,0.0038,2.89,1,0,0,,,,,0,,0,0,0,20,,,456.19,0,,0,0
B0DG2YL7LY,"""None""","""2026-02-05""",437.14,9.82,4,171,1,0.25,0.0225,44.52,0.0234,2.46,1,437.14,1,,,,,0,,0,0,0,8,,,437.14,0,,0,0
B0FGVLYNS3,"""None""","""2026-02-22""",760.95,47.69,8,1268,1,0.125,0.0627,15.96,0.0063,5.96,1,760.95,1,,,,,0,,0,0,0,14,,,760.95,0,,0,0
B0CTNTVJMQ,"""None""","""2026-02-02""",456.19,38.15,26,2680,1,0.038462,0.0836,11.96,0.0097,1.47,1,456.19,1,,,,,0,,0,0,0,38,,,456.19,0,,0,0
B0CTNTVJMQ,"""None""","""2026-02-10""",456.19,22.42,18,2045,1,0.055556,0.0491,20.35,0.0088,1.25,1,456.19,1,,,,,0.0,,0,0,0,32,,,456.19,0,,0,0
B0CTNTVJMQ,"""None""","""2026-02-14""",456.19,21.49,18,2828,1,0.055556,0.0471,21.23,0.0064,1.19,1,456.19,1,,,,,0.0,,0,0,0,38,,,456.19,0,,0,0
B0F32V56RB,"""None""","""2026-02-22""",665.71,47.79,13,3278,1,0.076923,0.0718,13.93,0.004,3.68,1,665.71,1,,,,,665.71,7.18,1,0,0,15,100.0,,665.71,0,,0,0
